       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.132355,  0.673307,  0.621364,  0.408913,  0.351830,  2.385047,  7.114604,  1.058759,  0.001602 
  0.131398,  1.174735,  0.648854,  0.396129,  0.070113,  2.720409,  7.109094,  1.058759,  0.001602 
  0.132985,  1.218549,  0.614919,  0.409559,  0.080880,  2.583684,  7.285881,  1.058759,  0.001602 
  0.137257,  0.952208,  0.641913,  0.364335,  0.113589,  1.613349,  7.412330,  1.058759,  0.001602 
  0.137829,  0.899045,  0.681392,  0.387541,  0.065917,  1.513562,  7.131989,  1.058759,  0.001602 
  0.133319,  1.001654,  0.692095,  0.419767,  0.081813,  2.745925,  6.978111,  1.058759,  0.001602 
  0.129872,  1.365193,  0.640704,  0.399395,  0.295084,  1.511943,  6.965475,  1.058759,  0.001602 
  0.134992,  1.319225,  0.632669,  0.366184,  0.330235,  2.699358,  7.326354,  1.058759,  0.001602 
  0.129455,  1.202720,  0.682331,  0.365433,  0.078109,  1.571990,  7.324946,  1.058759,  0.001602 
  0.139824,  0.614942,  0.692797,  0.394913,  0.284866,  1.630987,  7.220594,  1.058759,  0.001602 
  0.132986,  0.653780,  0.633487,  0.414394,  0.338312,  1.963039,  7.238116,  1.058759,  0.001602 
  0.133435,  0.766220,  0.620270,  0.376826,  0.062704,  1.756918,  7.423824,  1.058759,  0.001602 
  0.133364,  1.300976,  0.682155,  0.380064,  0.090874,  2.648764,  6.927875,  1.058759,  0.001602 
  0.129642,  1.376208,  0.645061,  0.361547,  0.131114,  2.563990,  7.064590,  1.058759,  0.001602 
  0.139836,  0.698141,  0.688750,  0.381688,  0.079842,  1.592210,  7.184395,  1.058759,  0.001602 
  0.139214,  0.982000,  0.670238,  0.418034,  0.058674,  2.479494,  7.015805,  1.058759,  0.001602 
  0.135203,  0.807392,  0.638898,  0.365077,  0.194841,  1.502665,  6.988506,  1.058759,  0.001602 
  0.130185,  0.620551,  0.622531,  0.400902,  0.299826,  1.748279,  7.270055,  1.058759,  0.001602 
  0.136231,  0.802230,  0.665904,  0.418637,  0.341877,  1.674665,  7.125337,  1.058759,  0.001602 
  0.138770,  1.323167,  0.636594,  0.395090,  0.065432,  2.431773,  7.401655,  1.058759,  0.001602 
  0.131362,  1.381451,  0.698087,  0.387197,  0.212000,  1.558352,  7.421504,  1.058759,  0.001602 
  0.134875,  1.230824,  0.688391,  0.400186,  0.067993,  2.564996,  7.305406,  1.058759,  0.001602 
  0.130624,  0.728339,  0.629097,  0.415413,  0.311285,  2.680713,  7.153914,  1.058759,  0.001602 
  0.137138,  1.332109,  0.643252,  0.380299,  0.313545,  1.528941,  7.360075,  1.058759,  0.001602 
  0.137324,  1.395433,  0.626903,  0.418853,  0.349649,  2.409671,  6.937932,  1.058759,  0.001602 
  0.136726,  0.613641,  0.647854,  0.361821,  0.325065,  2.666971,  7.130538,  1.058759,  0.001602 
  0.139985,  0.786704,  0.632049,  0.401898,  0.336382,  2.530307,  6.956330,  1.058759,  0.001602 
