       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.134612,  0.673485,  0.629911,  0.368881,  0.057385,  1.980212,  6.984507,  1.095596,  0.001101 
  0.134535,  0.702546,  0.627325,  0.413295,  0.333709,  1.663790,  7.367125,  1.095596,  0.001101 
  0.130503,  0.671534,  0.651033,  0.418949,  0.268164,  1.614941,  7.316263,  1.095596,  0.001101 
  0.133859,  0.609633,  0.630953,  0.391854,  0.350053,  1.751410,  7.308756,  1.095596,  0.001101 
  0.129400,  0.973033,  0.663942,  0.397955,  0.058581,  1.606363,  7.135611,  1.095596,  0.001101 
  0.130338,  1.356864,  0.670031,  0.385341,  0.342007,  1.545966,  7.235323,  1.095596,  0.001101 
  0.138716,  1.386994,  0.623386,  0.400072,  0.077754,  2.364783,  7.409416,  1.095596,  0.001101 
  0.138454,  1.381548,  0.672201,  0.411253,  0.340257,  1.618705,  7.272176,  1.095596,  0.001101 
  0.138307,  1.256201,  0.614071,  0.397919,  0.104851,  2.660685,  7.470320,  1.095596,  0.001101 
  0.137236,  1.219256,  0.650676,  0.395145,  0.075887,  2.653033,  7.185158,  1.095596,  0.001101 
  0.136654,  1.383201,  0.640655,  0.389614,  0.138490,  2.638933,  6.939414,  1.095596,  0.001101 
  0.129789,  1.374923,  0.642769,  0.413416,  0.308363,  1.689562,  7.087006,  1.095596,  0.001101 
  0.139739,  1.095250,  0.617815,  0.393446,  0.057609,  1.522201,  7.391672,  1.095596,  0.001101 
  0.132880,  0.736890,  0.692205,  0.395345,  0.350602,  2.682049,  7.258922,  1.095596,  0.001101 
  0.130058,  0.717584,  0.665290,  0.367810,  0.081112,  1.933513,  7.026310,  1.095596,  0.001101 
  0.136325,  1.065702,  0.676586,  0.416697,  0.086852,  2.686463,  7.393935,  1.095596,  0.001101 
  0.135284,  1.396505,  0.693428,  0.403895,  0.130715,  1.516030,  7.301335,  1.095596,  0.001101 
  0.131818,  0.837810,  0.672208,  0.361031,  0.135254,  2.739945,  7.488215,  1.095596,  0.001101 
  0.131045,  0.656740,  0.628864,  0.379623,  0.304068,  1.509859,  7.015836,  1.095596,  0.001101 
  0.138576,  0.847605,  0.641200,  0.366846,  0.159704,  1.569993,  7.310947,  1.095596,  0.001101 
  0.129085,  1.335132,  0.618552,  0.410556,  0.315960,  1.595734,  7.414516,  1.095596,  0.001101 
  0.136631,  1.324240,  0.664096,  0.413662,  0.249485,  1.543821,  7.017725,  1.095596,  0.001101 
  0.129935,  0.769609,  0.674816,  0.408957,  0.331755,  2.605065,  7.470449,  1.095596,  0.001101 
  0.137211,  1.131180,  0.697696,  0.362955,  0.170628,  1.563910,  7.344962,  1.095596,  0.001101 
  0.130415,  1.115329,  0.659818,  0.362194,  0.316199,  2.672020,  7.401600,  1.095596,  0.001101 
  0.138992,  1.264737,  0.636218,  0.368488,  0.068539,  2.550051,  7.262097,  1.095596,  0.001101 
  0.130627,  0.752904,  0.657807,  0.372106,  0.143421,  1.575908,  7.261494,  1.095596,  0.001101 
  0.129224,  0.606991,  0.653747,  0.362530,  0.153572,  2.376381,  6.920090,  1.095596,  0.001101 
  0.131190,  0.679297,  0.694730,  0.407875,  0.077449,  2.722307,  7.356564,  1.095596,  0.001101 
