       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.138455,  0.606865,  0.640554,  0.391093,  0.296131,  1.530569,  7.144741,  1.029930,  0.008909 
  0.139832,  0.624789,  0.610487,  0.365293,  0.302217,  2.650103,  7.216421,  1.029930,  0.008909 
  0.131157,  1.184582,  0.687504,  0.366528,  0.088644,  1.630706,  7.070611,  1.029930,  0.008909 
  0.137423,  0.604358,  0.689649,  0.361085,  0.145925,  2.266013,  7.063702,  1.029930,  0.008909 
  0.132602,  1.384117,  0.670059,  0.398036,  0.059584,  2.520249,  7.088917,  1.029930,  0.008909 
  0.139900,  1.375948,  0.684592,  0.366465,  0.074687,  1.702920,  7.377347,  1.029930,  0.008909 
  0.130782,  0.690321,  0.655377,  0.364534,  0.086370,  2.708662,  7.391241,  1.029930,  0.008909 
  0.129168,  1.394238,  0.674022,  0.382883,  0.319401,  1.800212,  7.161646,  1.029930,  0.008909 
  0.130684,  0.684170,  0.632410,  0.409910,  0.328595,  2.715708,  7.183698,  1.029930,  0.008909 
  0.132629,  0.626387,  0.648575,  0.362990,  0.113502,  1.892689,  7.118593,  1.029930,  0.008909 
  0.131680,  1.350545,  0.696682,  0.369955,  0.078528,  1.818331,  7.441247,  1.029930,  0.008909 
  0.129187,  0.607041,  0.658154,  0.396128,  0.264914,  1.632763,  7.077013,  1.029930,  0.008909 
  0.139144,  0.613205,  0.693437,  0.405754,  0.106108,  1.889800,  7.381785,  1.029930,  0.008909 
  0.139304,  1.306121,  0.621261,  0.388581,  0.103793,  2.738992,  7.150561,  1.029930,  0.008909 
  0.133943,  0.669105,  0.661972,  0.419336,  0.331084,  2.284570,  7.356435,  1.029930,  0.008909 
  0.138722,  1.180327,  0.682541,  0.371669,  0.345713,  2.658112,  6.990741,  1.029930,  0.008909 
  0.130369,  0.733810,  0.689857,  0.388897,  0.095544,  1.546938,  6.972532,  1.029930,  0.008909 
  0.134655,  1.385459,  0.646634,  0.370064,  0.134832,  2.722886,  7.492727,  1.029930,  0.008909 
  0.130217,  0.600768,  0.681312,  0.364554,  0.182007,  2.371708,  7.166357,  1.029930,  0.008909 
  0.138552,  1.116272,  0.614205,  0.370613,  0.055717,  1.568077,  6.960657,  1.029930,  0.008909 
  0.136772,  1.335792,  0.624951,  0.407729,  0.342354,  2.058212,  7.497560,  1.029930,  0.008909 
  0.132692,  0.895493,  0.681591,  0.415636,  0.349789,  2.711200,  7.404121,  1.029930,  0.008909 
  0.137085,  0.619668,  0.675604,  0.416796,  0.347097,  2.202902,  7.035554,  1.029930,  0.008909 
  0.131175,  0.768927,  0.646858,  0.402392,  0.346079,  2.542220,  7.475564,  1.029930,  0.008909 
  0.133763,  0.635573,  0.673130,  0.361760,  0.055351,  2.593163,  7.015706,  1.029930,  0.008909 
  0.129286,  0.997347,  0.696832,  0.418069,  0.348059,  1.503216,  7.206128,  1.029930,  0.008909 
  0.139111,  0.667723,  0.678008,  0.366514,  0.286651,  2.725424,  7.303612,  1.029930,  0.008909 
  0.138333,  0.714707,  0.629163,  0.365850,  0.060704,  2.112307,  7.451262,  1.029930,  0.008909 
  0.130576,  1.336767,  0.635586,  0.400499,  0.305235,  1.661473,  7.425493,  1.029930,  0.008909 
  0.129084,  0.654920,  0.669109,  0.391253,  0.352842,  2.087273,  6.968013,  1.029930,  0.008909 
  0.135125,  0.649880,  0.677196,  0.374537,  0.148856,  1.603352,  7.152881,  1.029930,  0.008909 
  0.136503,  0.648010,  0.683498,  0.404000,  0.340141,  2.493596,  7.231135,  1.029930,  0.008909 
  0.139914,  1.346400,  0.623789,  0.411627,  0.251760,  1.902536,  7.394608,  1.029930,  0.008909 
  0.137144,  1.397205,  0.611244,  0.417744,  0.217143,  2.513115,  7.273297,  1.029930,  0.008909 
  0.134346,  0.603938,  0.655876,  0.405026,  0.080442,  2.557363,  7.454687,  1.029930,  0.008909 
  0.138739,  1.092644,  0.616132,  0.412723,  0.089173,  2.488519,  7.125804,  1.029930,  0.008909 
  0.137762,  1.058435,  0.642774,  0.362067,  0.331715,  2.695182,  6.902008,  1.029930,  0.008909 
  0.129094,  1.186424,  0.620178,  0.369762,  0.269860,  1.529475,  7.473244,  1.029930,  0.008909 
  0.136278,  1.125092,  0.630567,  0.363822,  0.092715,  1.513151,  7.196522,  1.029930,  0.008909 
  0.137457,  1.316282,  0.610184,  0.390829,  0.076641,  2.331137,  6.980714,  1.029930,  0.008909 
  0.138008,  0.632362,  0.654039,  0.367745,  0.328025,  1.654821,  7.423918,  1.029930,  0.008909 
