       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.134055,  0.900111,  0.651369,  0.392039,  0.108667,  2.562806,  7.458802,  1.106006,  0.001201 
  0.134657,  0.860605,  0.690249,  0.374372,  0.113593,  1.727007,  7.483716,  1.106006,  0.001201 
  0.130876,  1.324802,  0.626889,  0.379270,  0.069262,  1.882333,  7.051882,  1.106006,  0.001201 
  0.138954,  1.087765,  0.677289,  0.360552,  0.199791,  2.732925,  6.997903,  1.106006,  0.001201 
  0.133110,  0.750865,  0.631785,  0.405859,  0.218598,  2.030262,  7.118318,  1.106006,  0.001201 
  0.136580,  1.244692,  0.656265,  0.418103,  0.174267,  1.956297,  6.958456,  1.106006,  0.001201 
  0.129189,  1.007655,  0.698025,  0.399311,  0.250614,  2.407481,  7.091328,  1.106006,  0.001201 
  0.137783,  0.642223,  0.610905,  0.393189,  0.314647,  2.355706,  7.037349,  1.106006,  0.001201 
  0.133228,  1.201894,  0.668505,  0.372373,  0.349127,  1.653043,  7.148361,  1.106006,  0.001201 
  0.135634,  0.895721,  0.637545,  0.380419,  0.280168,  1.562010,  6.917911,  1.106006,  0.001201 
  0.131338,  0.836462,  0.660873,  0.366950,  0.154565,  2.109347,  7.191959,  1.106006,  0.001201 
  0.139931,  1.389548,  0.685353,  0.403335,  0.102398,  2.264672,  7.349745,  1.106006,  0.001201 
  0.132154,  1.050454,  0.624153,  0.419253,  0.114712,  2.538341,  7.258395,  1.106006,  0.001201 
  0.136107,  0.724528,  0.673113,  0.398437,  0.070381,  2.604909,  7.416181,  1.106006,  0.001201 
  0.130263,  1.307244,  0.643593,  0.391789,  0.193522,  1.761714,  7.231406,  1.106006,  0.001201 
  0.138084,  0.971441,  0.648633,  0.370973,  0.230464,  1.828282,  7.389191,  1.106006,  0.001201 
  0.134302,  0.601620,  0.695433,  0.377445,  0.181208,  2.738045,  7.291613,  1.106006,  0.001201 
  0.135162,  1.164583,  0.613699,  0.367650,  0.247032,  2.035382,  7.449399,  1.106006,  0.001201 
  0.130414,  0.947299,  0.681379,  0.409282,  0.311065,  1.951177,  7.492997,  1.106006,  0.001201 
  0.139008,  0.789274,  0.629539,  0.417329,  0.352933,  2.402360,  7.048707,  1.106006,  0.001201 
  0.132648,  1.352237,  0.658339,  0.396512,  0.276586,  2.291413,  6.994728,  1.106006,  0.001201 
  0.137117,  1.111908,  0.686419,  0.390390,  0.160834,  1.677508,  7.127600,  1.106006,  0.001201 
  0.129468,  0.716846,  0.619459,  0.371673,  0.091875,  1.514786,  6.967738,  1.106006,  0.001201 
  0.137547,  1.279809,  0.664675,  0.383918,  0.110682,  2.150881,  7.077284,  1.106006,  0.001201 
  0.133765,  1.032895,  0.639475,  0.364976,  0.066351,  2.217449,  7.039914,  1.106006,  0.001201 
  0.135269,  0.664171,  0.653155,  0.410282,  0.196880,  2.550289,  7.164481,  1.106006,  0.001201 
  0.131488,  1.157998,  0.691315,  0.415180,  0.233822,  2.616857,  6.925727,  1.106006,  0.001201 
  0.139566,  0.920961,  0.625795,  0.397512,  0.187029,  1.753179,  7.187319,  1.106006,  0.001201 
  0.131918,  0.851826,  0.676195,  0.387716,  0.258451,  1.819747,  7.345104,  1.106006,  0.001201 
  0.136386,  1.311227,  0.634435,  0.368999,  0.317558,  2.670339,  7.266211,  1.106006,  0.001201 
  0.130027,  1.074190,  0.653587,  0.384917,  0.345992,  2.056434,  7.423997,  1.106006,  0.001201 
  0.138621,  0.768017,  0.699667,  0.364101,  0.277034,  1.893712,  7.220537,  1.106006,  0.001201 
  0.133816,  1.232215,  0.611827,  0.408882,  0.161281,  2.433653,  7.378322,  1.106006,  0.001201 
  0.134676,  0.995178,  0.669427,  0.413780,  0.084934,  2.293120,  7.299429,  1.106006,  0.001201 
  0.130895,  0.636330,  0.636307,  0.394538,  0.121877,  1.679215,  7.457215,  1.106006,  0.001201 
  0.138715,  1.219046,  0.662947,  0.388416,  0.072620,  1.506252,  7.488357,  1.106006,  0.001201 
  0.132871,  0.883243,  0.682243,  0.374946,  0.192626,  2.142346,  7.056523,  1.106006,  0.001201 
  0.136824,  0.823984,  0.621043,  0.382993,  0.229568,  2.208915,  7.002544,  1.106006,  0.001201 
  0.129047,  1.373778,  0.674323,  0.362177,  0.190164,  2.482583,  7.113555,  1.106006,  0.001201 
  0.137641,  1.067606,  0.644083,  0.407483,  0.261585,  2.637909,  6.970303,  1.106006,  0.001201 
  0.133344,  0.741680,  0.646963,  0.414480,  0.323155,  1.705956,  7.094870,  1.106006,  0.001201 
  0.135750,  1.294766,  0.693763,  0.401011,  0.335469,  1.861281,  7.015977,  1.106006,  0.001201 
  0.131195,  0.957866,  0.616003,  0.385731,  0.273004,  2.682287,  7.173763,  1.106006,  0.001201 
  0.139789,  0.622064,  0.678931,  0.375935,  0.157251,  2.068382,  6.922552,  1.106006,  0.001201 
  0.132398,  1.185027,  0.631411,  0.380833,  0.088293,  1.888591,  7.196600,  1.106006,  0.001201 
  0.135900,  0.938113,  0.660211,  0.363166,  0.125235,  2.428532,  7.354386,  1.106006,  0.001201 
  0.130057,  0.786673,  0.687571,  0.404798,  0.078442,  2.361964,  7.256808,  1.106006,  0.001201 
  0.138135,  1.349636,  0.618451,  0.411795,  0.204045,  1.614923,  7.414593,  1.106006,  0.001201 
  0.134353,  1.132352,  0.666691,  0.401999,  0.236061,  1.548355,  7.229818,  1.106006,  0.001201 
  0.134955,  0.707660,  0.641491,  0.392204,  0.183895,  2.088295,  7.387604,  1.106006,  0.001201 
  0.130658,  1.270623,  0.649606,  0.374536,  0.255316,  2.243621,  7.296254,  1.106006,  0.001201 
  0.139252,  1.020418,  0.692086,  0.379434,  0.324275,  2.487704,  7.454040,  1.106006,  0.001201 
  0.132506,  0.684615,  0.625846,  0.360192,  0.329200,  2.643029,  7.497638,  1.106006,  0.001201 
  0.136975,  1.148813,  0.676246,  0.405498,  0.284870,  1.693439,  7.041379,  1.106006,  0.001201 
  0.129584,  0.911776,  0.632326,  0.417743,  0.144490,  1.848764,  7.004009,  1.106006,  0.001201 
  0.137404,  0.838250,  0.655366,  0.400075,  0.083815,  2.743735,  7.128577,  1.106006,  0.001201 
  0.133623,  1.332078,  0.696982,  0.393953,  0.120757,  1.996693,  6.943801,  1.106006,  0.001201 
  0.135514,  1.095040,  0.613462,  0.373137,  0.081352,  1.930125,  7.101587,  1.106006,  0.001201 
  0.131732,  0.759238,  0.671062,  0.380134,  0.206955,  2.373912,  7.010237,  1.106006,  0.001201 
