       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.130107,  0.900900,  0.650608,  0.418253,  0.352225,  2.396958,  7.331554,  1.106006,  0.001201 
  0.130992,  1.395174,  0.669167,  0.416836,  0.338764,  1.816577,  7.395720,  1.106006,  0.001201 
  0.138171,  1.307748,  0.612552,  0.368406,  0.121894,  2.713255,  7.406223,  1.106006,  0.001201 
  0.131200,  0.627120,  0.640545,  0.363690,  0.091655,  2.623184,  7.304687,  1.106006,  0.001201 
  0.138936,  1.170818,  0.694309,  0.360835,  0.344361,  1.510478,  7.262604,  1.106006,  0.001201 
  0.135070,  1.309455,  0.629826,  0.408879,  0.283198,  1.520632,  6.940496,  1.106006,  0.001201 
  0.134681,  0.634071,  0.649473,  0.371273,  0.070162,  2.041710,  7.011953,  1.106006,  0.001201 
  0.138110,  0.654677,  0.663608,  0.411628,  0.335588,  1.741387,  6.968585,  1.106006,  0.001201 
  0.129465,  1.277143,  0.633587,  0.402935,  0.069714,  2.451928,  7.413744,  1.106006,  0.001201 
  0.139660,  0.658742,  0.682202,  0.367675,  0.208893,  1.789661,  7.119668,  1.106006,  0.001201 
  0.130937,  1.306394,  0.650890,  0.370420,  0.072373,  2.540554,  7.475892,  1.106006,  0.001201 
  0.130367,  0.758306,  0.630068,  0.366529,  0.064537,  1.999475,  7.326777,  1.106006,  0.001201 
  0.134765,  1.376681,  0.658534,  0.363042,  0.119072,  1.530042,  7.188122,  1.106006,  0.001201 
  0.135254,  0.679660,  0.630451,  0.375825,  0.085705,  1.719373,  7.494699,  1.106006,  0.001201 
