       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.131503,  0.748363,  0.679553,  0.394473,  0.091590,  2.373428,  7.329007,  0.939439,  0.014660 
  0.135314,  0.601394,  0.665637,  0.381009,  0.072722,  1.783025,  7.357979,  0.939439,  0.014660 
  0.134735,  1.209878,  0.669636,  0.362829,  0.062402,  2.680490,  7.411384,  0.939439,  0.014660 
  0.133375,  1.126070,  0.641042,  0.381369,  0.337912,  2.019142,  7.417942,  0.939439,  0.014660 
  0.139550,  1.251864,  0.681622,  0.412469,  0.329844,  2.706399,  7.247765,  0.939439,  0.014660 
  0.132932,  1.039904,  0.615790,  0.366334,  0.341860,  1.872526,  7.446735,  0.939439,  0.014660 
  0.137551,  1.396557,  0.633963,  0.404768,  0.269543,  1.867405,  7.117120,  0.939439,  0.014660 
  0.136909,  0.858712,  0.676692,  0.378322,  0.099792,  2.079495,  7.302326,  0.939439,  0.014660 
  0.134144,  1.136516,  0.670811,  0.377801,  0.341547,  2.506038,  6.921203,  0.939439,  0.014660 
  0.132880,  1.245280,  0.625318,  0.393801,  0.262229,  2.518643,  7.110252,  0.939439,  0.014660 
  0.132348,  1.258814,  0.640686,  0.385298,  0.116149,  2.367081,  7.205998,  0.939439,  0.014660 
  0.133012,  0.876149,  0.689057,  0.419219,  0.109053,  2.141862,  7.100877,  0.939439,  0.014660 
  0.133516,  1.201750,  0.684145,  0.386347,  0.065550,  1.964828,  6.955764,  0.939439,  0.014660 
  0.133697,  0.882489,  0.673927,  0.378736,  0.070463,  2.423146,  7.457791,  0.939439,  0.014660 
  0.139738,  0.695851,  0.665886,  0.369379,  0.103835,  1.943777,  6.907036,  0.939439,  0.014660 
  0.134658,  1.253286,  0.632224,  0.376162,  0.146077,  1.605554,  7.018443,  0.939439,  0.014660 
  0.137338,  1.085873,  0.655812,  0.410159,  0.062179,  2.552868,  7.485025,  0.939439,  0.014660 
  0.129804,  0.614685,  0.688994,  0.368125,  0.349778,  2.588100,  7.470334,  0.939439,  0.014660 
  0.131037,  0.736821,  0.642558,  0.395694,  0.068684,  1.554610,  7.446829,  0.939439,  0.014660 
  0.130859,  1.390257,  0.641976,  0.413775,  0.334525,  2.639743,  7.016309,  0.939439,  0.014660 
  0.132758,  1.389323,  0.679461,  0.406898,  0.346094,  1.540080,  7.103715,  0.939439,  0.014660 
  0.137388,  0.874767,  0.645506,  0.367125,  0.112452,  2.443015,  7.346866,  0.939439,  0.014660 
  0.131030,  1.047952,  0.691476,  0.385826,  0.346379,  1.741885,  7.065339,  0.939439,  0.014660 
  0.138521,  1.261131,  0.615653,  0.387119,  0.071717,  1.809415,  7.366319,  0.939439,  0.014660 
  0.135096,  0.697274,  0.638225,  0.410216,  0.070096,  2.087811,  7.068514,  0.939439,  0.014660 
  0.132430,  0.688210,  0.676898,  0.402461,  0.118721,  1.631682,  7.463129,  0.939439,  0.014660 
  0.131313,  1.256421,  0.623417,  0.370572,  0.225592,  2.586524,  7.474371,  0.939439,  0.014660 
  0.139176,  0.600093,  0.622709,  0.402612,  0.086942,  1.567608,  7.483071,  0.939439,  0.014660 
  0.135448,  1.250482,  0.613015,  0.395815,  0.222261,  1.739259,  6.999212,  0.939439,  0.014660 
  0.137043,  1.392655,  0.616989,  0.364317,  0.272352,  1.591899,  7.265200,  0.939439,  0.014660 
  0.135942,  1.130220,  0.669065,  0.388364,  0.332449,  2.089824,  7.102989,  0.939439,  0.014660 
  0.136465,  1.256132,  0.655979,  0.398267,  0.164225,  1.529707,  7.093521,  0.939439,  0.014660 
  0.135598,  1.107455,  0.665143,  0.375823,  0.293459,  2.070961,  7.047818,  0.939439,  0.014660 
  0.132574,  0.809939,  0.693309,  0.385134,  0.334370,  1.658467,  7.344093,  0.939439,  0.014660 
  0.130218,  1.074330,  0.668881,  0.369954,  0.079146,  1.774797,  7.216745,  0.939439,  0.014660 
  0.130739,  0.859972,  0.661451,  0.409638,  0.149448,  1.729411,  7.353037,  0.939439,  0.014660 
  0.136362,  0.817702,  0.674651,  0.413031,  0.342165,  2.416843,  7.058773,  0.939439,  0.014660 
  0.135551,  0.899885,  0.610629,  0.387892,  0.352363,  2.252415,  7.253196,  0.939439,  0.014660 
  0.132708,  1.241337,  0.638647,  0.412147,  0.280249,  1.838826,  7.424573,  0.939439,  0.014660 
