       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.135932,  0.788078,  0.655927,  0.418976,  0.333594,  1.755012,  7.393523,  0.957057,  0.003434 
  0.137860,  0.937324,  0.698781,  0.361300,  0.128062,  1.695271,  7.012371,  0.957057,  0.003434 
  0.132130,  1.138635,  0.675694,  0.407113,  0.090764,  2.689415,  7.458429,  0.957057,  0.003434 
  0.131638,  0.699921,  0.631908,  0.367098,  0.117356,  1.803373,  7.385829,  0.957057,  0.003434 
  0.132578,  0.714874,  0.611291,  0.363446,  0.173706,  2.742109,  7.061645,  0.957057,  0.003434 
  0.139509,  0.863067,  0.621223,  0.376244,  0.111494,  1.560428,  7.233173,  0.957057,  0.003434 
  0.129032,  1.019543,  0.694258,  0.362136,  0.142605,  1.663234,  7.340729,  0.957057,  0.003434 
  0.136457,  0.657200,  0.667641,  0.374124,  0.340037,  1.544629,  7.295974,  0.957057,  0.003434 
  0.139157,  0.961101,  0.617796,  0.361150,  0.176911,  1.608089,  7.171988,  0.957057,  0.003434 
  0.138296,  0.738086,  0.648766,  0.415860,  0.279505,  2.697950,  7.126371,  0.957057,  0.003434 
  0.130455,  1.242521,  0.636382,  0.362957,  0.257788,  1.587344,  7.094130,  0.957057,  0.003434 
