       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.133048,  1.375555,  0.630995,  0.367319,  0.293153,  1.603378,  7.272986,  1.076376,  0.009409 
  0.136234,  0.646480,  0.646329,  0.367943,  0.125030,  1.922914,  7.425779,  1.076376,  0.009409 
  0.130686,  1.175748,  0.638287,  0.362982,  0.347375,  2.445305,  7.082715,  1.076376,  0.009409 
  0.132139,  0.729231,  0.678620,  0.415403,  0.299178,  1.526263,  7.198195,  1.076376,  0.009409 
  0.129125,  0.698016,  0.668902,  0.409320,  0.282284,  1.680801,  7.366728,  1.076376,  0.009409 
  0.135117,  1.376937,  0.692345,  0.418866,  0.345584,  2.503338,  7.025511,  1.076376,  0.009409 
  0.134317,  0.767071,  0.694051,  0.417347,  0.342429,  2.056619,  7.399033,  1.076376,  0.009409 
  0.129793,  0.828091,  0.698901,  0.417658,  0.315229,  1.814637,  7.036107,  1.076376,  0.009409 
  0.130278,  1.339910,  0.644371,  0.367668,  0.266082,  1.819933,  7.332597,  1.076376,  0.009409 
  0.135415,  0.981361,  0.648748,  0.370178,  0.095673,  1.548146,  7.380988,  1.076376,  0.009409 
  0.139622,  0.953872,  0.628853,  0.415678,  0.080517,  2.550956,  7.263898,  1.076376,  0.009409 
  0.132101,  0.639529,  0.636364,  0.395467,  0.338236,  1.801332,  7.449011,  1.076376,  0.009409 
  0.131045,  0.748944,  0.660457,  0.410551,  0.340618,  2.591308,  7.275306,  1.076376,  0.009409 
  0.130024,  1.225714,  0.641330,  0.371470,  0.342096,  1.591605,  6.914226,  1.076376,  0.009409 
  0.130116,  1.133641,  0.683313,  0.360529,  0.322329,  2.211025,  6.991423,  1.076376,  0.009409 
  0.138559,  1.396040,  0.689027,  0.382045,  0.195830,  1.562983,  6.957904,  1.076376,  0.009409 
  0.135936,  0.742684,  0.614880,  0.409701,  0.344505,  1.519129,  7.294494,  1.076376,  0.009409 
  0.130241,  0.716469,  0.615939,  0.412442,  0.061099,  2.571876,  6.990159,  1.076376,  0.009409 
  0.132704,  1.386245,  0.622690,  0.416552,  0.255824,  1.932499,  6.944175,  1.076376,  0.009409 
  0.139832,  1.204728,  0.622902,  0.378789,  0.320468,  2.723306,  7.100423,  1.076376,  0.009409 
  0.138215,  1.372670,  0.643397,  0.404107,  0.098794,  2.412699,  7.391519,  1.076376,  0.009409 
  0.136062,  0.639489,  0.618329,  0.373260,  0.224906,  1.689729,  6.992293,  1.076376,  0.009409 
  0.129667,  0.765567,  0.625356,  0.370004,  0.149374,  1.559219,  7.101645,  1.076376,  0.009409 
  0.136672,  0.714437,  0.635332,  0.415156,  0.331508,  1.613051,  6.916561,  1.076376,  0.009409 
  0.131548,  0.627377,  0.656356,  0.411933,  0.303237,  2.695208,  7.419593,  1.076376,  0.009409 
