       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.130821,  0.675896,  0.648918,  0.375869,  0.113187,  1.597705,  7.378692,  1.076376,  0.009409 
  0.131865,  1.386886,  0.663410,  0.379338,  0.070891,  2.492544,  7.107151,  1.076376,  0.009409 
  0.137099,  1.017308,  0.697365,  0.411343,  0.071482,  2.677236,  7.160088,  1.076376,  0.009409 
  0.131045,  0.798719,  0.657027,  0.415131,  0.343645,  2.272970,  7.051304,  1.076376,  0.009409 
  0.130694,  0.996213,  0.610994,  0.365012,  0.073802,  1.666417,  7.355064,  1.076376,  0.009409 
  0.135062,  1.334247,  0.676323,  0.380446,  0.061765,  2.714481,  7.075240,  1.076376,  0.009409 
  0.130551,  0.697921,  0.654498,  0.364581,  0.147849,  1.698148,  7.450351,  1.076376,  0.009409 
  0.129369,  0.651668,  0.671139,  0.391816,  0.299762,  1.664185,  7.027489,  1.076376,  0.009409 
  0.129713,  0.640857,  0.615186,  0.377101,  0.103593,  2.576049,  7.262400,  1.076376,  0.009409 
  0.132102,  0.697153,  0.630463,  0.388834,  0.344772,  1.576522,  7.018977,  1.076376,  0.009409 
  0.136596,  0.653538,  0.624921,  0.364345,  0.195470,  1.897633,  7.357837,  1.076376,  0.009409 
  0.130743,  0.646425,  0.693822,  0.366016,  0.164695,  2.490568,  7.424640,  1.076376,  0.009409 
  0.138374,  0.666219,  0.633953,  0.368629,  0.201359,  1.881440,  7.430689,  1.076376,  0.009409 
  0.137291,  0.632931,  0.610280,  0.399324,  0.345016,  1.627116,  7.400279,  1.076376,  0.009409 
  0.134759,  0.661585,  0.694415,  0.381513,  0.105770,  1.642171,  6.928877,  1.076376,  0.009409 
