       cb1,       sig,       cb2,       kar,       cw2,       cw3,       cv1,         X,         Y 
  0.131948,  0.926831,  0.631805,  0.375074,  0.106454,  1.575728,  7.358647,  0.977878,  0.002120 
  0.130855,  1.310675,  0.688915,  0.397539,  0.329063,  2.742091,  7.138334,  0.977878,  0.002120 
  0.131743,  1.327488,  0.668911,  0.363536,  0.112234,  2.709836,  7.189475,  0.977878,  0.002120 
  0.132867,  0.679958,  0.662629,  0.388604,  0.349382,  2.692636,  7.019449,  0.977878,  0.002120 
  0.139025,  0.831710,  0.620123,  0.375097,  0.057727,  1.747072,  7.237894,  0.977878,  0.002120 
  0.130216,  1.249817,  0.615544,  0.363727,  0.339607,  1.576953,  6.905714,  0.977878,  0.002120 
  0.131512,  0.639056,  0.647426,  0.387726,  0.085815,  1.514368,  7.169993,  0.977878,  0.002120 
  0.133239,  1.356765,  0.627398,  0.413808,  0.206818,  1.508591,  7.194389,  0.977878,  0.002120 
  0.136265,  1.387614,  0.699735,  0.379675,  0.349484,  2.290733,  6.914479,  0.977878,  0.002120 
  0.129526,  1.013321,  0.644715,  0.362265,  0.271244,  1.513186,  7.266141,  0.977878,  0.002120 
  0.137442,  0.770743,  0.621506,  0.410291,  0.346873,  2.401942,  6.945771,  0.977878,  0.002120 
  0.129980,  1.107887,  0.670379,  0.411582,  0.061085,  2.497527,  7.151552,  0.977878,  0.002120 
  0.135740,  1.369974,  0.691947,  0.410370,  0.243766,  1.560410,  7.291543,  0.977878,  0.002120 
  0.131529,  1.112290,  0.636240,  0.367427,  0.352429,  2.595081,  7.007876,  0.977878,  0.002120 
